"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote"
"DTQ","DTE Energy Company","25.15","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/dtq"
"DTV","DTE Energy Company","56.39","0","n/a","2016","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/dtv"
"DTY","DTE Energy Company","27.1","0","n/a","2016","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/dty"
"DCO","Ducommun Incorporated","26.66","301774297.56","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/dco"
"DPG","Duff & Phelps Global Utility Income Fund Inc.","16.35","620152328.1","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/dpg"
"DSE","Duff & Phelps Select Energy MLP Fund Inc.","6.5","169709585.5","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/dse"
"DNP","Duff & Phelps Utilities Income, Inc.","11.365","3245897495.055","n/a","1987","n/a","n/a","http://www.nasdaq.com/symbol/dnp"
"DTF","Duff & Phelps Utilities Tax-Free Income, Inc.","14.65","124828035.25","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/dtf"
"DUC","Duff & Phelps Utility & Corporate Bond Trust, Inc.","9.25","254325817.75","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/duc"
"DUK","Duke Energy Corporation","87.5","61245658512.5","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/duk"
"DUKH","Duke Energy Corporation","25.42","0","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/dukh"
"DRE","Duke Realty Corporation","29.41","10462078972.89","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/dre"
"DNB","Dun & Bradstreet Corporation (The)","109.4","4043124025.2","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/dnb"
"DFT","Dupont Fabros Technology, Inc.","63.78","5018851771.68","n/a","2007","Finance","Real Estate","http://www.nasdaq.com/symbol/dft"
"DFT^C","Dupont Fabros Technology, Inc.","26.85","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dft^c"
"DHG","DWS High Income Opportunities Fund, Inc.","14.96","227113295.2","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/dhg"
"DXC","DXC Technology Company","84.7","24113202344","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/dxc"
"DY","Dycom Industries, Inc.","82.1","2551569397.9","n/a","n/a","Basic Industries","Water Supply","http://www.nasdaq.com/symbol/dy"
"DLNG","Dynagas LNG Partners LP","14.31","507861900","n/a","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/dlng"
"DLNG^A","Dynagas LNG Partners LP","26.2176","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dlng^a"
"DYN","Dynegy Inc.","9.6","1261178371.2","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/dyn"
"DYN.WS","Dynegy Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dyn.ws"
"DYN.WS.A","Dynegy Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dyn.ws.a"
"DYN^A","Dynegy Inc.","31.6","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dyn^a"
"DYNC","Dynegy Inc.","68.3","0","n/a","2016","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/dync"
"DX","Dynex Capital, Inc.","7.09","349070704.88","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/dx"
"DX^A","Dynex Capital, Inc.","25.5","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dx^a"
"DX^B","Dynex Capital, Inc.","24.5825","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dx^b"
"DD","E.I. du Pont de Nemours and Company","82.24","71368365440","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/dd"
"DD^A","E.I. du Pont de Nemours and Company","90.59","0","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/dd^a"
"DD^B","E.I. du Pont de Nemours and Company","103.896","0","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/dd^b"
"ELF","e.l.f. Beauty, Inc.","20.36","938600092.36","n/a","2016","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/elf"
"SSP","E.W. Scripps Company (The)","18.01","1480035199.23","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/ssp"
"EGIF","Eagle Growth and Income Opportunities Fund","16.49","118412628.75","n/a","2015","n/a","n/a","http://www.nasdaq.com/symbol/egif"
"EXP","Eagle Materials Inc","91.54","4439503258.4","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/exp"
"ECC           ","Eagle Point Credit Company Inc.","20.49","370678606.92","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/ecc"
"ECCA","Eagle Point Credit Company Inc.","25.8612","0","n/a","2015","n/a","n/a","http://www.nasdaq.com/symbol/ecca"
"ECCB","Eagle Point Credit Company Inc.","26.5","0","n/a","2016","n/a","n/a","http://www.nasdaq.com/symbol/eccb"
"ECCY","Eagle Point Credit Company Inc.","25.5564","0","n/a","2017","n/a","n/a","http://www.nasdaq.com/symbol/eccy"
"ECCZ","Eagle Point Credit Company Inc.","25.608","0","n/a","2015","n/a","n/a","http://www.nasdaq.com/symbol/eccz"
"ESTE","Earthstone Energy, Inc.","9.67","570261918.59","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/este"
"DEA","Easterly Government Properties, Inc.","19.62","763782977.52","n/a","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/dea"
"EGP","EastGroup Properties, Inc.","86.14","2955168973.48","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/egp"
"EMN","Eastman Chemical Company","84.57","12252425317.86","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/emn"
"KODK","Eastman Kodak Company","7.5","318669232.5","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/kodk"
"KODK.WS","Eastman Kodak Company","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kodk.ws"
"KODK.WS.A","Eastman Kodak Company","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kodk.ws.a"
"ETN","Eaton Corporation, PLC","70.52","31367296000","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/etn"
"ETV","Eaton Vance Corporation","15.22","973554133.78","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/etv"
"ETW","Eaton Vance Corporation","11.61","1235800153.35","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/etw"
"EV","Eaton Vance Corporation","46.74","5450167197.66","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/ev"
"EOI","Eaton Vance Enhance Equity Income Fund","13.32","521785012.68","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/eoi"
"EOS","Eaton Vance Enhanced Equity Income Fund II","14.94","711967537.62","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/eos"
"EFT","Eaton Vance Floating Rate Income Trust","14.71","586394879.9","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/eft"
"EFL","Eaton Vance Floating-Rate 2022 Target Term Trust","10.005","210105000","n/a","2017","n/a","n/a","http://www.nasdaq.com/symbol/efl"
"EFF","Eaton vance Floating-Rate Income Plus Fund","16.63","126494797.86","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/eff"
"EHT","Eaton Vance High Income 2021 Target Term Trust","10.13","217399534.93","n/a","2016","n/a","n/a","http://www.nasdaq.com/symbol/eht"
"ETX           ","Eaton Vance Municipal Income 2028 Term Trust","20.7","224233660.8","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/etx"
"EOT","Eaton Vance Municipal Income Trust","22.43","341266236.89","n/a","2009","n/a","n/a","http://www.nasdaq.com/symbol/eot"
"EVN","Eaton Vance Municipal Income Trust","13.01","309408295.44","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/evn"
"ETJ","Eaton Vance Risk-Managed Diversified Equity Income Fund","9.3","592103834.7","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/etj"
"EFR","Eaton Vance Senior Floating-Rate Fund","14.8","545355032.4","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/efr"
"EVF","Eaton Vance Senior Income Trust","6.63","251055604.41","n/a","1998","n/a","n/a","http://www.nasdaq.com/symbol/evf"
"EVG","Eaton Vance Short Diversified Income Fund","14.4","257480582.4","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/evg"
"EVT","Eaton Vance Tax Advantaged Dividend Income Fund","21.63","1575440517","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/evt"
"ETO","Eaton Vance Tax-Advantage Global Dividend Opp","23.56","342334598.36","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/eto"
"EXD","Eaton Vance Tax-Advantaged Bond","11.62","113081029.32","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/exd"
"ETG","Eaton Vance Tax-Advantaged Global Dividend Income Fund","16.63","1268872558.82","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/etg"
"ETB","Eaton Vance Tax-Managed Buy-Write Income Fund","16.38","404761134.96","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/etb"
"ETY","Eaton Vance Tax-Managed Diversified Equity Income Fund","11.14","1664808610.8","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/ety"
"EXG","Eaton Vance Tax-Managed Global Diversified Equity Income Fund","9.11","2746282471.1","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/exg"
"ECT","ECA Marcellus Trust I","2.15","37850750","n/a","2010","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ect"
"ECR","Eclipse Resources Corporation","2.25","591161494.5","n/a","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ecr"
"ECL","Ecolab Inc.","130.87","37871330861.87","n/a","n/a","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/ecl"
"EC","Ecopetrol S.A.","9.17","18852004510.78","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ec"
"EIX","Edison International","80.45","26211511522.7","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/eix"
"EDR","Education Realty Trust Inc.","37.85","2770486843.7","n/a","2005","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/edr"
"EW","Edwards Lifesciences Corporation","111.83","23613802494.9","n/a","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/ew"
"EHIC","eHi Car Services Limited","9.25","642242697.75","n/a","2014","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/ehic"
"EP^C","El Paso Corporation","48.91","0","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/ep^c"
"EE","El Paso Electric Company","55.25","2242691646","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ee"
"EGO","Eldorado Gold Corporation","2.03","1611841680.4","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ego"
"ELVT","Elevate Credit, Inc.","6.1","254330185.3","n/a","2017","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/elvt"
"LLY","Eli Lilly and Company","78.55","86482681551.2","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lly"
"ELLI","Ellie Mae, Inc.","82.25","2827631213.75","n/a","2011","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/elli"
"EFC","Ellington Financial LLC","16.02","514445405.94","n/a","2010","Finance","Real Estate","http://www.nasdaq.com/symbol/efc"
"EARN","Ellington Residential Mortgage REIT","14.47","191078867.78","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/earn"
"AKO.A","Embotelladora Andina S.A.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ako.a"
"AKO.B","Embotelladora Andina S.A.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ako.b"
"ERJ","Embraer-Empresa Brasileira de Aeronautica","22.37","4108831762.08","n/a","2000","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/erj"
"EME","EMCOR Group, Inc.","64.17","3797487810.18","n/a","n/a","Capital Goods","Engineering & Construction","http://www.nasdaq.com/symbol/eme"
"EEX","Emerald Expositions Events, Inc.","21.59","1558845649.13","n/a","2017","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/eex"
"EMES","Emerge Energy Services LP","6.38","192361989.16","n/a","2013","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/emes"
"EBS","Emergent Biosolutions, Inc.","36.08","1486913337.36","n/a","2006","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ebs"
"EMR","Emerson Electric Company","58.35","37345144593.6","n/a","n/a","Energy","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/emr"
"ESRT","Empire State Realty Trust, Inc.","20.28","6434536595.76","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/esrt"
"EIG","Employers Holdings Inc","41.85","1356567540.75","n/a","2007","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/eig"
"EDN","Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor)","35.37","1603065844.35","n/a","2007","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/edn"
"ENBL","Enable Midstream Partners, LP","14.4","6228828028.8","n/a","2014","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/enbl"
"EEQ","Enbridge Energy Management LLC","13.74","1203204559.02","n/a","2002","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/eeq"
"EEP","Enbridge Energy, L.P.","14.34","7229934015.66","n/a","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/eep"
"ENB","Enbridge Inc","39.77","65457244507.93","n/a","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/enb"
"ECA","Encana Corporation","8.95","8709461930.1","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/eca"
"EXK","Endeavour Silver Corporation","2.38","303346255.8","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/exk"
"ENH^C","Endurance Specialty Holdings Ltd","26.8","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/enh^c"
"NDRO","Enduro Royalty Trust","3.35","110550000","n/a","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ndro"
"ENIA","Enel Americas S.A.","10.74","12340827394.2","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/enia"
"ENIC","Enel Chile S.A.","6.01","5900951284.55","n/a","2016","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/enic"
"EOCC","Enel Generacion Chile S.A.","25.81","7056242848.39","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/eocc"
"EGN","Energen Corporation","49.94","4854026919.5","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/egn"
"ENR","Energizer Holdings, Inc.","43.74","2707741802.34","n/a","2015","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/enr"
"EPC","Energizer Holdings, Inc.","75.11","4279115770.09","n/a","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/epc"
"ETE","Energy Transfer Equity, L.P.","16.91","18249018857.3","n/a","2006","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/ete"
"ETP","Energy Transfer Partners, L.P.","18.56","26680362810.88","n/a","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/etp"
"ERF","Enerplus Corporation","8.69","2104100532.05","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/erf"
"ENS","Enersys","63.25","2745129378.75","n/a","2004","Consumer Non-Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/ens"
"EGL","Engility Holdings, Inc.","29.77","1095799047.72","n/a","2015","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/egl"
"E","ENI S.p.A.","31.66","57529153773.9","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/e"
"ENLK","EnLink Midstream Partners, LP","15.39","5348041451.91","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/enlk"
"ENLC","EnLink Midstream, LLC","16.85","3042678505.2","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/enlc"
"EBF","Ennis, Inc.","19","482923665","n/a","n/a","Consumer Services","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/ebf"
"ENVA","Enova International, Inc.","11.25","378937102.5","n/a","2014","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/enva"
"NPO","EnPro Industries","69.35","1478771687.2","n/a","n/a","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/npo"
"ESV","ENSCO plc","4.6","1400605897.8","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/esv"
"ETM","Entercom Communications Corporation","10.15","413787313.45","n/a","1999","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/etm"
"EAB","Entergy Arkansas, Inc.","25.0368","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/eab"
"EAE","Entergy Arkansas, Inc.","25.11","0","n/a","2013","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/eae"
"EAI","Entergy Arkansas, Inc.","24.95","0","n/a","2016","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/eai"
"ETR","Entergy Corporation","79.85","14334673676.85","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/etr"
"ELC","Entergy Louisiana, Inc.","24.7864","0","n/a","2016","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/elc"
"ELJ","Entergy Louisiana, Inc.","25.34","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/elj"
"ELU","Entergy Louisiana, Inc.","24.895","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/elu"
