"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote"
"PY","Principal Shareholder Yield Index ETF","28.8699","7217503.8699","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/py"
"PSC","Principal U.S. Small Cap Index ETF","27.8889","266339022.8889","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psc"
"PDEX","Pro-Dex, Inc.","6.7","26895046.2","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/pdex"
"IPDN","Professional Diversity Network, Inc.","5.1","20052373.8","n/a","2013","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/ipdn"
"PFIE","Profire Energy, Inc.","1.58","76714128.68","n/a","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/pfie"
"PGNX","Progenics Pharmaceuticals Inc.","6.43","451835122.64","n/a","1997","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pgnx"
"PRGS","Progress Software Corporation","33.02","1594491685.28","n/a","1991","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/prgs"
"PFPT","Proofpoint, Inc.","90.43","4017337557.76","n/a","2012","Technology","EDP Services","http://www.nasdaq.com/symbol/pfpt"
"PRPH","ProPhase Labs, Inc.","2.24","36213623.04","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/prph"
"PRQR","ProQR Therapeutics N.V.","4.95","119320982.55","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/prqr"
"EQRR","ProShares Equities for Rising Rates ETF","38.5","14437538.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eqrr"
"BIB","ProShares Ultra Nasdaq Biotechnology","55.68","439872000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bib"
"UBIO","Proshares UltraPro Nasdaq Biotechnology","33.57","48673646.55","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ubio"
"TQQQ","ProShares UltraPro QQQ","108.52","1985916000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tqqq"
"ZBIO","ProShares UltraPro Short NASDAQ Biotechnology","12.15","4860012.15","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/zbio"
"SQQQ","ProShares UltraPro Short QQQ","28.47","598874791.71","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sqqq"
"BIS","ProShares UltraShort Nasdaq Biotechnology","22.84","44195354.32","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bis"
"PSEC","Prospect Capital Corporation","6.86","2469183049.2","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/psec"
"PTGX","Protagonist Therapeutics, Inc.","16.77","283459301.97","n/a","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ptgx"
"PRTO","Proteon Therapeutics, Inc.","1.325","23345728.85","n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/prto"
"PTI","Proteostasis Therapeutics, Inc.","2.12","53216017.4","n/a","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pti"
"PRTA","Prothena Corporation plc","57.7","2208472173.7","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/prta"
"PVBC","Provident Bancorp, Inc.","20.1","193629088.8","n/a","2015","Finance","Savings Institutions","http://www.nasdaq.com/symbol/pvbc"
"PROV","Provident Financial Holdings, Inc.","19.09","147261252.68","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/prov"
"PBIP","Prudential Bancorp, Inc.","18.47","166372994.74","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/pbip"
"PSDV","pSivida Corp.","1.17","46047688.83","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/psdv"
"PMD","Psychemedics Corporation","20.66","113455484.98","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/pmd"
"PTC","PTC Inc.","54.73","6327200445.28","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ptc"
"PTCT","PTC Therapeutics, Inc.","20.08","831092043.68","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ptct"
"PULM","Pulmatrix, Inc.","1.79","36022695.69","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pulm"
"PLSE","Pulse Biosciences, Inc","20.32","291268282.08","n/a","2016","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/plse"
"PBYI","Puma Biotechnology Inc","94.15","3502906957.55","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pbyi"
"PCYO","Pure Cycle Corporation","6.75","160340161.5","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/pcyo"
"IMED","PureFunds ETFx HealthTech ETF","28.27","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/imed"
"PXS","Pyxis Tankers Inc.","1.86","33996880.98","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/pxs"
"QADA","QAD Inc.","32.75","623216943.75","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/qada"
"QADB","QAD Inc.","26.5","504282412.5","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/qadb"
"QCRH","QCR Holdings, Inc.","43.9","578652616.7","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/qcrh"
"QGEN","Qiagen N.V.","31.63","7219041420","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/qgen"
"QIWI","QIWI plc","16.23","730734764.61","45023707","2013","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/qiwi"
"QRVO","Qorvo, Inc.","70.46","8967285735.46","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/qrvo"
"QCOM","QUALCOMM Incorporated","51.81","76475020700.76","n/a","1991","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/qcom"
"QSII","Quality Systems, Inc.","15.31","970163115.47","n/a","1982","Technology","EDP Services","http://www.nasdaq.com/symbol/qsii"
"QBAK","Qualstar Corporation","6.59","13456905.21","n/a","2000","Technology","Electronic Components","http://www.nasdaq.com/symbol/qbak"
"QLYS","Qualys, Inc.","46.2","1733511179.4","n/a","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/qlys"
"QTNA","Quantenna Communications, Inc.","18","623342286","n/a","2016","Technology","Semiconductors","http://www.nasdaq.com/symbol/qtna"
"QTRH","Quarterhill Inc.","1.3","154215423.7","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/qtrh"
"QRHC","Quest Resource Holding Corporation.","1.3","19865721.2","n/a","n/a","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/qrhc"
"QUIK","QuickLogic Corporation","1.31","104945926.14","n/a","1999","Technology","Semiconductors","http://www.nasdaq.com/symbol/quik"
"QDEL","Quidel Corporation","34.68","1159712239.68","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/qdel"
"QNST","QuinStreet, Inc.","5.04","229128953.76","n/a","2010","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/qnst"
"QUMU","Qumu Corporation","3.03","28480348.65","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/qumu"
"QTNT","Quotient Limited","3.3","124304284.5","n/a","2014","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/qtnt"
"RRD","R.R. Donnelley & Sons Company","9.1","637000000","n/a","n/a","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/rrd"
"RCM","R1 RCM Inc.","3.24","339843062.16","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/rcm"
"RARX","Ra Pharmaceuticals, Inc.","15.08","340953461.68","n/a","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rarx"
"RADA","RADA Electronic Industries Ltd.","3.04","70639045.12","n/a","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/rada"
"RDCM","Radcom Ltd.","19.1","223267329.9","n/a","1997","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/rdcm"
"RSYS","RadiSys Corporation","1.57","61300987.55","n/a","1995","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/rsys"
"RDUS","Radius Health, Inc.","37.61","1636194842.5","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rdus"
"RDNT","RadNet, Inc.","10.1","477390155.2","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/rdnt"
"RDWR","Radware Ltd.","17.38","750622213","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rdwr"
"METC","Ramaco Resources, Inc.","7.92","312913743.12","n/a","2017","Energy","Coal Mining","http://www.nasdaq.com/symbol/metc"
"RMBS","Rambus, Inc.","12.88","1407490632.24","n/a","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/rmbs"
"RAND","Rand Capital Corporation","2.87","18144105.56","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rand"
"RLOG","Rand Logistics, Inc.","0.2994","5578764.8106","n/a","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/rlog"
"GOLD","Randgold Resources Limited","101.95","3906852151.15","38321257","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/gold"
"RNDB","Randolph Bancorp, Inc.","14.33","84096235.52","n/a","2016","Finance","Major Banks","http://www.nasdaq.com/symbol/rndb"
"RPD","Rapid7, Inc.","16.18","704643870.18","n/a","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/rpd"
"RAVE","Rave Restaurant Group, Inc.","1.48","15771695.48","n/a","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/rave"
"RAVN","Raven Industries, Inc.","27.8","1003663872.6","n/a","n/a","Capital Goods","Specialty Chemicals","http://www.nasdaq.com/symbol/ravn"
"RBB","RBB Bancorp","22.67","355591622.53","n/a","2017","Finance","Major Banks","http://www.nasdaq.com/symbol/rbb"
"ROLL","RBC Bearings Incorporated","108.6","2633362013.4","n/a","2005","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/roll"
"RICK","RCI Hospitality Holdings, Inc.","22.22","215949758.42","n/a","1995","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/rick"
"RCMT","RCM Technologies, Inc.","5.4845","65867194.1655","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/rcmt"
"RDI","Reading International Inc","15.68","361544108.8","n/a","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/rdi"
"RDIB","Reading International Inc","20","449652100","n/a","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/rdib"
"RGSE","Real Goods Solar, Inc.","0.8432","6307899.9392","n/a","n/a","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/rgse"
"RELY","Real Industry, Inc. ","1.7","50661445","n/a","n/a","Consumer Non-Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/rely"
"RNWK","RealNetworks, Inc.","3.99","148435848.33","n/a","1997","Technology","EDP Services","http://www.nasdaq.com/symbol/rnwk"
"RP","RealPage, Inc.","41.1","3397101758.4","n/a","2010","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/rp"
"RETA","Reata Pharmaceuticals, Inc.","27.84","0","n/a","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/reta"
"RCON","Recon Technology, Ltd.","1.06","10497088.84","n/a","2009","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/rcon"
"REPH","Recro Pharma, Inc.","7.48","142565837.92","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/reph"
"RRGB","Red Robin Gourmet Burgers, Inc.","57.35","741408469.75","n/a","2002","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/rrgb"
"RRR","Red Rock Resorts, Inc.","22.13","2568869409.67","n/a","2016","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/rrr"
"RDFN","Redfin Corporation","23.87","1898542652.16","n/a","2017","Finance","Real Estate","http://www.nasdaq.com/symbol/rdfn"
"RDHL","Redhill Biopharma Ltd.","8.36","86841355.92","10387722","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rdhl"
"REGN","Regeneron Pharmaceuticals, Inc.","479.03","51329129383.69","n/a","1991","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/regn"
"RGNX","REGENXBIO Inc.","20.9","645693858.7","n/a","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/rgnx"
"RGLS","Regulus Therapeutics Inc.","0.9693","100599508.089","n/a","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rgls"
"REIS","Reis, Inc","16.55","190531626.75","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/reis"
"RELV","Reliv&#39; International, Inc.","7.46","13764893.6","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/relv"
"MARK","Remark Holdings, Inc.","2.25","50969974.5","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/mark"
"RNST","Renasant Corporation","39.58","1951892726.66","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/rnst"
"REGI","Renewable Energy Group, Inc.","12.05","466208209.9","n/a","2012","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/regi"
"RNVA","Rennova Health, Inc.","0.259","5150278.973","n/a","n/a","Health Care","Precision Instruments","http://www.nasdaq.com/symbol/rnva"
"RNVAZ","Rennova Health, Inc.","0.0209","0","n/a","n/a","Health Care","Precision Instruments","http://www.nasdaq.com/symbol/rnvaz"
"RCII","Rent-A-Center Inc.","12.31","656146684.44","n/a","1995","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/rcii"
"RTK","Rentech, Inc.","0.255","5919003.9","n/a","1991","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/rtk"
"RGEN","Repligen Corporation","42.39","1824891958.62","n/a","1986","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/rgen"
"RPRX","Repros Therapeutics Inc.","0.329","12375450.15","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/rprx"
"RBCAA","Republic Bancorp, Inc.","34.88","727540189.76","n/a","1998","Finance","Major Banks","http://www.nasdaq.com/symbol/rbcaa"
"FRBK","Republic First Bancorp, Inc.","8.65","492801433.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/frbk"
"RSAS","RESAAS Services Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rsas"
"REFR","Research Frontiers Incorporated","1.21","29093053.66","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/refr"
"RESN","Resonant Inc.","4.4","64674838.8","n/a","2014","Technology","Semiconductors","http://www.nasdaq.com/symbol/resn"
"RECN","Resources Connection, Inc.","12.4","370362195.6","n/a","2000","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/recn"
"ROIC","Retail Opportunity Investments Corp.","19.67","2158392955.32","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/roic"
"RTRX","Retrophin, Inc.","24.24","930463695.84","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rtrx"
"RVNC","Revance Therapeutics, Inc.","23.7","730414779.3","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rvnc"
"RVEN","Reven Housing REIT, Inc.","5.25","56353631.25","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rven"
"RBIO","rEVO Biologics, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rbio"
"RVLT","Revolution Lighting Technologies, Inc.","7.19","151489525.25","n/a","n/a","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/rvlt"
"RWLK","ReWalk Robotics Ltd","1.475","32077071.325","n/a","2014","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/rwlk"
"REXX","Rex Energy Corporation","2.31","22991108.91","n/a","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rexx"
"RFIL","RF Industries, Ltd.","1.825","16155348.95","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/rfil"
"RGCO","RGC Resources Inc.","26.85","194192141.7","n/a","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/rgco"
"RIBT","RiceBran Technologies","1.08","14593304.52","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/ribt"
"RIBTW","RiceBran Technologies","0.225","0","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/ribtw"
"RELL","Richardson Electronics, Ltd.","5.69","73110599.47","n/a","1983","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/rell"
"RIGL","Rigel Pharmaceuticals, Inc.","2.37","294811405.26","n/a","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rigl"
"RNET","RigNet, Inc.","15.7","286136283.7","n/a","2010","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/rnet"
"RTTR","Ritter Pharmaceuticals, Inc.","0.56","8263651.76","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rttr"
"RVSB","Riverview Bancorp Inc","8.07","181796126.07","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/rvsb"
"RLJE","RLJ Entertainment, Inc.","3.01","40813204.04","n/a","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/rlje"
"RMGN","RMG Networks Holding Corporation","2.31","25768276.38","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rmgn"
"ROBO","ROBO Global Robotics and Automation Index ETF","36.24","166704000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/robo"
"FUEL","Rocket Fuel Inc.","2.6","122183443.2","n/a","2013","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/fuel"
"RMTI","Rockwell Medical, Inc.","6.62","342519064.8","n/a","1998","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/rmti"
"RCKY","Rocky Brands, Inc.","13.15","97915044.65","n/a","1993","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/rcky"
"RMCF","Rocky Mountain Chocolate Factory, Inc.","11.85","69433558.2","n/a","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/rmcf"
"ROKA","Roka Bioscience, Inc.","1.51","7561690.42","n/a","2014","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/roka"
"RTNB","root9B Holdings, Inc. ","2.29","13969629.75","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/rtnb"
"ROSE","Rosehill Resources Inc.","6.57","235008486.09","n/a","2016","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rose"
"ROSEU","Rosehill Resources Inc.","8.78","0","n/a","2016","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/roseu"
"ROSEW","Rosehill Resources Inc.","0.76","0","n/a","2016","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rosew"
"ROSG","Rosetta Genomics Ltd.","1.67","4407756.25","n/a","2007","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rosg"
"ROST","Ross Stores, Inc.","58.69","22841099092.32","n/a","1985","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/rost"
"RBPAA","Royal Bancshares of Pennsylvania, Inc.","4.09","123279467.11","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/rbpaa"
"RGLD","Royal Gold, Inc.","92.48","6042970949.12","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/rgld"
"RPXC","RPX Corporation","12.67","627167381.96","n/a","2011","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/rpxc"
"RTIX","RTI Surgical, Inc.","4.5","267790923","n/a","2000","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/rtix"
"RBCN","Rubicon Technology, Inc.","8.25","22475607","n/a","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/rbcn"
"RUSHA","Rush Enterprises, Inc.","40.13","1596518917.88","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/rusha"
"RUSHB","Rush Enterprises, Inc.","37.53","1493081360.28","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/rushb"
"RUTH","Ruth&#39;s Hospitality Group, Inc.","19.35","611500170.6","n/a","2005","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/ruth"
"RXII","RXi Pharmaceuticals Corporation","0.57","13250982.66","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rxii"
"RXIIW","RXi Pharmaceuticals Corporation","0.19","0","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rxiiw"
"RYAAY","Ryanair Holdings plc","114.15","11553942809.25","101217195","1997","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/ryaay"
"STBA","S&T Bancorp, Inc.","35.38","1237576726.66","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/stba"
"SANW","S&W Seed Company","3.55","0","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/sanw"
"SCAC","Saban Capital Acquisition Corp.","10.1","315559148","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/scac"
"SCACU","Saban Capital Acquisition Corp.","10.6572","0","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/scacu"
"SCACW","Saban Capital Acquisition Corp.","1.2075","0","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/scacw"
"SBRA","Sabra Healthcare REIT, Inc.","21.9","3500689617.9","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sbra"
"SBRAP","Sabra Healthcare REIT, Inc.","25.65","147487500","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sbrap"
"SABR","Sabre Corporation","18.39","5124894543.87","n/a","2014","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/sabr"
"SAEX","SAExploration Holdings, Inc.","1.59","14985009.06","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/saex"
"SAFT","Safety Insurance Group, Inc.","71","1080618154","n/a","2002","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/saft"
"SAGE","Sage Therapeutics, Inc.","78.9","2954101527.6","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sage"
"SAIA","Saia, Inc.","54.4","1384501705.6","n/a","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/saia"
"SALM","Salem Media Group, Inc.","6.15","160631198.1","n/a","1999","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/salm"
"SAL","Salisbury Bancorp, Inc.","43.85","122125144.1","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sal"
"SAFM","Sanderson Farms, Inc.","142.15","3233119587.3","n/a","1987","Consumer Non-Durables","Meat/Poultry/Fish","http://www.nasdaq.com/symbol/safm"
"SASR","Sandy Spring Bancorp, Inc.","38.41","921355381.03","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sasr"
"SGMO","Sangamo Therapeutics, Inc.","12.8","1070218726.4","n/a","2000","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/sgmo"
"SANM","Sanmina Corporation","36.5","2751080299.5","n/a","1993","Technology","Electrical Products","http://www.nasdaq.com/symbol/sanm"
"GCVRZ","Sanofi","0.39","0","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gcvrz"
"SPNS","Sapiens International Corporation N.V.","10.95","536943663.45","n/a","1992","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/spns"
"SRPT","Sarepta Therapeutics, Inc.","38.25","2460710819.25","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/srpt"
"SVRA","Savara, Inc.","5.41","130940740.24","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/svra"
"SBFG","SB Financial Group, Inc.","16.35","78450030.45","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbfg"
"SBFGP","SB Financial Group, Inc.","15.6","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbfgp"
"SBAC","SBA Communications Corporation","152","18294373592","n/a","1999","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sbac"
"SCSC","ScanSource, Inc.","39","987257934","n/a","n/a","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/scsc"
"SMIT","Schmitt Industries, Inc.","1.63","4883333.3","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/smit"
"SCHN","Schnitzer Steel Industries, Inc.","26.65","721083041.25","n/a","1993","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/schn"
"SCHL","Scholastic Corporation","38.74","1360912607.34","n/a","1992","Consumer Services","Books","http://www.nasdaq.com/symbol/schl"
"SCLN","SciClone Pharmaceuticals, Inc.","11","574110394","n/a","1992","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/scln"
"SGMS","Scientific Games Corp","34.95","3125393998.95","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/sgms"
"SNI","Scripps Networks Interactive, Inc","85.95","11157404745.15","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/sni"
"SCYX","SCYNEXIS, Inc.","1.95","52108900.35","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/scyx"
"SEAC","SeaChange International, Inc.","2.61","92212714.62","n/a","1996","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/seac"
"SBCF","Seacoast Banking Corporation of Florida","22.63","983476558.99","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbcf"
"STX","Seagate Technology PLC","31.45","9177527372.95","n/a","2002","Technology","Electronic Components","http://www.nasdaq.com/symbol/stx"
"SHIP","Seanergy Maritime Holdings Corp","1.1194","41394679.9124","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ship"
"SHIPW","Seanergy Maritime Holdings Corp","0.17","0","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/shipw"
"SHLD","Sears Holdings Corporation","8.46","908988109.38","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/shld"
"SHLDW","Sears Holdings Corporation","2.38","0","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/shldw"
